stop_id,stop_code,name,name_he,lat,lng,n_lines,n_allday_lines
8972,554,HaRav Frank/HaPisga,הרב פרנק/הפסגה,31.764961,35.183915,35,2
8973,555,Kiryat No'ar/HaRav Frank,קרית נוער/הרב פרנק,31.763742,35.185177,35,2
14607,30009,Wingate Institute,מכון וינגייט,32.253791,34.835574,35,2
8468,65135,Bet Horon Interchange,מחלף בית חורון,31.874438,35.130145,35,1
1372,40420,Granot Junction/Gan Shmuel,צומת גרנות/גן שמואל,32.447713,34.957584,35,1
3181,42315,Lev HaMifratz Mall,קניון לב המפרץ,32.793427,35.038721,35,1
15233,30856,Netanya Interchange,מחלף נתניה,32.323729,34.867107,35,1
25419,38525,Rabbi Yehuda HaNasi/Honi Hame'agel,רבי יהודה הנשיא/חוני המעגל,32.052767,34.945148,35,1
51622,2254,Ron Nachman/HaMetsil HaYehudi,רון נחמן/המציל היהודי,32.102978,35.203863,35,1
1296,40322,Yagur Interchange,מחלף יגור,32.752167,35.071543,35,1
49226,20751,Israel Tal/Menachem Begin Road,ישראל טל/דרך מנחם בגין,32.064062,34.782387,34,16
13032,21365,Jabotinsky Road/Dov Gruner,דרך ז'בוטינסקי/דב גרונר,32.091763,34.828052,34,14
13036,21370,Jabotinsky Road/Ibn Ezra,דרך ז'בוטינסקי/אבן עזרא,32.091484,34.831208,34,13
8636,102,Golda/Shlomo HaLevi,גולדה/שלמה הלוי,31.800300,35.208257,34,12
43697,1325,Zekharya HaNavi/Neriya HaNavi,זכריה הנביא/נריה הנביא,31.705501,34.976725,34,10
265,39178,Avik Factory,בית חרושת אביק,32.285429,34.862662,34,9
8757,229,Beit Inbar/Kanfe Nesharim,בית ענבר/כנפי נשרים,31.787728,35.185498,34,9
10226,2987,Yigael Yadin/Druck,יגאל ידין/דרוק,31.806598,35.216384,34,9
7372,60080,Baba Sali/Nadvorna,בבא סאלי/ נדבורנא,31.693438,35.111245,34,8
13345,23064,חזון אי''ש/רבי עקיבא,חזון אי''ש/רבי עקיבא,32.085267,34.836363,34,8
9352,992,Rabbi Israel Nejara/Yonathan Ben Uziel,רבי ישראל נג'ארה/יונתן בן עוזיאל,31.790195,35.191514,34,7
13038,21372,Kahaneman/Povrasky,כהנמן/פוברסקי,32.085001,34.840061,34,6
24393,37017,Tchernichovsky/Weizmann,טשרניחובסקי/ויצמן,32.177761,34.894199,34,5
22182,34148,City Hall,עירייה,31.908118,35.007695,34,4
26872,14379,David Ben Gurion BLVD/Yehoshua HaTsoref,שדרות דוד בן גוריון/יהושע הצורף,31.258113,34.811784,34,4
15557,31245,Weizmann Institute/Herzl,מכון וייצמן/הרצל,31.902461,34.808411,34,4
14807,30324,Ganot Hadar Junction,צומת גנות הדר,32.323954,34.898359,34,3
13251,22279,רבי עקיבא/חזון אי''ש,רבי עקיבא/חזון אי''ש,32.085538,34.837011,34,3
2072,41189,Abba Hushi/Shvedya,אבא חושי/שבדיה,32.766624,35.011775,34,2
24713,37562,Modi'in Railway Station/Center,ת. רכבת מודיעין מרכז,31.901335,35.004985,34,2
24468,37136,Road 4/Bar Ilan Interchange,כביש 4/מחלף בר אילן,32.065048,34.838934,34,2
3852,42990,HaHistadrut/Refineries,ההסתדרות/בתי זיקוק,32.799716,35.050186,34,1
51621,2256,HaMetsil HaYehudi/Ramat HaGolan,המציל היהודי/רמת הגולן,32.105459,35.201734,34,1
21368,33170,Herzl Blvd/Dani Mass,שדרות הרצל/דני מס,31.928153,34.871598,34,1
2356,41476,Lev HaMifratz Mall/HaHistadrut,קניון לב המפרץ/ההסתדרות,32.793209,35.038917,34,1
11880,9951,Hartum/Golda Meir Boulevard,הרטום/שדרות גולדה מאיר,31.800636,35.213932,33,13
42300,1106,Hekhal HaMishpat/Abba Eban,היכל המשפט/אבא אבן,31.786511,35.205563,33,11
10515,3375,HaLe'om Parking/HaNassi HaShishi Blvd,חניון הלאום/שד' הנשיא השישי,31.783139,35.203037,33,10
11785,9855,Ramot Mall/Golda Meir,קניון רמות/גולדה מאיר,31.817420,35.194919,33,10
3368,42502,Saharov,סחרוב,32.790059,34.959315,33,9
17277,47181,Bat Galim Railway Station,ת. רכבת בת גלים,32.830786,34.982852,33,8
8793,276,Beit Inbar/Kanfe Nesharim,בית ענבר/כנפי נשרים,31.787534,35.186109,33,8
283,39196,Ben Tsvi/Nahum,בן צבי/נחום,32.301071,34.854280,33,6
4729,55326,Givat HaMoreh Intersection,צומת גבעת המורה,32.626136,35.320908,33,6
1191,40207,HaGiborim/HaNassi Weizmann,הגיבורים/הנשיא וייצמן,32.438194,34.923278,33,6
3522,42657,Hof HaKarmel Central Station/Alight,ת. מרכזית חוף הכרמל/הורדה,32.793368,34.959587,33,6
13288,22975,HaRav Kahanman/HaRav Zonenfeld,הרב כהנמן/הרב זוננפלד,32.080241,34.841290,33,5
23494,35629,Ben Zakay/HaNasi,רבן יוחנן בן זכאי/רבי יהודה הנשיא,32.052196,34.967364,33,4
26848,14336,David Ben Gurion BLVD/Ya'akov Gershfeld,שדרות דוד בן גוריון/יעקב גרשפלד,31.252951,34.814632,33,4
26883,14395,David Ben Gurion BLVD/Ha'Orgim,שדרות דוד בן גוריון/האורגים,31.253969,34.814257,33,3
5620,58007,David Elazar/Yefe Nof,דוד אלעזר/יפה נוף,32.957531,35.492738,33,3
23421,35540,Rabbi Yehuda HaNasi/Honi Hame'agel,רבי יהודה הנשיא/חוני המעגל,32.052489,34.946089,33,3
23461,35587,Rabbi Yehuda HaNasi/Ibn Gvirol,רבי יהודה הנשיא/אבן גבירול,32.052174,34.956266,33,3
23460,35586,Rabbi Yehuda HaNasi/Rabbi Me'ir,רבי יהודה הנשיא/רבי מאיר,32.051983,34.956253,33,3
52230,2000,"Transport Center ""HaArazim""/Disembarking",מרכז תחבורתי הארזים/הורדה,31.808276,35.204391,33,3
3939,43077,Trumpeldor/Hanita,טרומפלדור/חניתה,32.785034,35.017323,33,3
2091,41208,Trumpeldor/Ziv Center,טרומפלדור/מרכז זיו,32.783560,35.014971,33,3
4957,55624,City Library/Yitzhak Rabin,הספרייה העירונית/יצחק רבין,32.613176,35.296586,33,2
24535,37206,Hod Hasharon Center/Ramatayim Road,מרכז הוד השרון/דרך רמתיים,32.154639,34.894508,33,2
23071,35051,Dam HaMaccabim/Tse'elon,דם המכבים/צאלון,31.908191,35.012721,33,1
3803,42938,HaHistadrut Blvd/Arye Shenkar,שד. ההסתדרות/אריה שנקר,32.807594,35.063557,33,1
3869,43007,HaHistadrut/Refineries,ההסתדרות/בתי זיקוק,32.799882,35.050769,33,1
2357,41477,Hutsot HaMifratz Commercial Center,מרכז מסחרי חוצות המפרץ,32.805789,35.056577,33,1
22065,34020,Mitkan Adam Junction,צומת מתקן אדם,31.948218,34.963400,33,1
1636,40752,Olga Junction,צומת אולגה,32.438329,34.890943,33,1
22110,34075,Shilat Junction,צומת שילת,31.912407,35.017551,33,1
48438,20725,Menahem Begin Road/HaHashmonaim,דרך מנחם בגין/החשמונאים,32.068718,34.786781,32,19
13203,21666,Ayalon Mall/Abba Hillel Road,קניון איילון/דרך אבא הלל,32.098809,34.827472,32,12
13154,21564,Namir Road/Jabotinsky,דרך נמיר/ז'בוטינסקי,32.086375,34.795493,32,11
13241,21827,Raul Wallenberg/HaBarzel,ראול ולנברג/הברזל,32.107031,34.833789,32,11
13243,21829,Raul Wallenberg/HaNehoshet,ראול ולנברג/הנחושת,32.109700,34.837166,32,11
14043,26516,חזון אי''ש/האדמו''ר מגור,חזון אי''ש/האדמו''ר מגור,32.082352,34.835187,32,9
10588,3541,Ali'ash,עליאש,31.782295,35.215537,32,8
8794,277,Shatner Center/Kanfe Nesharim,מרכז שטנר/כנפי נשרים,31.787494,35.188892,32,8
27622,15332,Soroka Medical Center/Ben Gurion University,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,31.260299,34.798050,32,8
35170,38968,Ben Tsvi Boulevard/Agam Kineret Boulevard,שדרות בן צבי/שדרות אגם כנרת,32.291134,34.853662,32,7
11071,5433,Levi Eshkol Boulevard/HaGil'ad,שדרות לוי אשכול/הגלעד,31.747767,34.998841,32,7
8710,179,Rabbi Israel Nejara/Yonathan Ben Uziel,רבי ישראל נג'ארה/יונתן בן עוזיאל,31.789376,35.191168,32,7
14047,26525,Ezra/Shlomo HaMelekh,עזרא/שלמה המלך,32.080197,34.839272,32,6
7404,60112,Hazon Yosef Park,פארק חזון יוסף,31.694254,35.117298,32,6
12959,21254,Holon Junction/HaShiryon Road,צומת חולון/דרך השיריון,32.038789,34.779755,32,6
10747,4116,Shamgar Ben Anat/Yirmiyahu,שמגר/ירמיהו,31.793164,35.208542,32,6
1267,40293,Abba Hushi/Sha'ar Haifa,אבא חושי/שער חיפה,32.765431,35.013792,32,4
2583,41714,Akko Road/Bialik Junction,דרך עכו/צומת ביאליק,32.825021,35.079888,32,4
15499,31165,Ben Zakai/Migdal Hamayim,בן זכאי/מגדל המים,32.048745,34.966145,32,4
23490,35625,Ben Zakai/Migdal Hamayim,בן זכאי/מגדל המים,32.049470,34.966500,32,4
21588,33431,Ganot Interchange/Road 4,מחלף גנות/כביש 4,32.022045,34.824120,32,4
29385,20118,Glilot West Interchange,מחלף גלילות מערב,32.141440,34.801762,32,4
8487,65156,Netivot HaMishpat/Seminary,נתיבות המשפט/סמינר,31.928842,35.038981,32,4
7384,60092,Lev Beitar Commercial Center,מרכז מסחרי לב ביתר/המגיד ממעזריטש,31.703105,35.117263,32,3
23447,35570,Rabbi Yehuda HaNasi/Rabbi Akiva,רבי יהודה הנשיא/רבי עקיבא,32.051150,34.953960,32,3
15491,31156,רבן יוחנן בן זכאי/רשב''י,רבן יוחנן בן זכאי/רשב''י,32.048181,34.961919,32,3
25883,11359,רשב''י/שדרות הרב לוין,רשב''י/שדרות הרב לוין,31.790253,34.659761,32,3
28614,19116,Ashkelon Central Station/Alight,ת.מרכזית אשקלון/הורדה,31.663834,34.565989,32,2
1197,40214,HaNassi Weizmann/Lavochkin,הנשיא וייצמן/לבוצקין,32.438454,34.924815,32,2
24507,37178,Hod Hasharon Center/Ramatayim Road,מרכז הוד השרון/דרך רמתיים,32.154318,34.894754,32,2
25887,11363,Rabbi Yehuda HaNasi/Shamay,רבי יהודה הנשיא/שמאי,31.791596,34.666031,32,2
25986,12295,רשב''י/הרב לוין,רשב''י/הרב לוין,31.790404,34.659870,32,2
25885,11361,רשב''י/רבי טרפון,רשב''י/רבי טרפון,31.788881,34.665176,32,2
26438,13442,Cinema City/David Hakham Blvd,סינמה סיטי/שדרות דוד חכם,31.234776,34.800686,32,1
26659,13933,City Market/David Hacham BLVD,השוק העירוני/שדרות דוד חכם,31.238190,34.798108,32,1
51253,61540,Derech Ron Nahman/Gilo,דרך רון נחמן/גילה,32.101485,35.209607,32,1
14819,30337,Ganot Hadar Junction,צומת גנות הדר,32.323689,34.899756,32,1
3854,42992,HaHistadrut Boulevard/Arye Shenkar,שדרות ההסתדרות/אריה שנקר,32.807242,35.061041,32,1
7619,60352,Hashmona'im North Junction,צומת חשמונאים צפון,31.930966,35.026006,32,1
2175,41292,Hutsot HaMifrats,חוצות המפרץ,32.806296,35.057060,32,1
14773,30283,Sha'ar Hefer Junction,צומת שער חפר,32.323113,34.889861,32,1
25982,12291,Yehuda HaNassi/Hillel,יהודה הנשיא/הלל,31.792357,34.665887,32,1
37528,28665,Diamond excahnge market/Jabotinsky Road,הבורסה/דרך ז'בוטינסקי,32.082534,34.800724,31,12
15594,31291,Urban Market/Baron Hirsch,שוק עירוני/ברון הירש,32.089927,34.882758,31,11
12952,21244,Menahem Begin Road/HaRakevet,דרך מנחם בגין/הרכבת,32.063416,34.780072,31,10
506,39426,Netanya Rail Station,ת. רכבת נתניה,32.320335,34.869027,31,8
44590,1507,Operating Station/Bituah Leumi,תחנה תפעולית/ביטוח לאומי,31.783616,35.201331,31,8
16006,32030,HaShiv'a Road/HaMachtesh to the East,דרך השבעה/המכתש למזרח,32.027394,34.798346,31,7
11562,5937,Hevron Road/Giv'at HaMatos,דרך חברון/גבעת המטוס,31.739691,35.212459,31,7
16198,32262,Jabotinsky/Yitshak Sade,ז'בוטינסקי/יצחק שדה,32.090284,34.876985,31,7
24430,37064,Kfar Sava Industrial Zone,איזור התעשיה כפר סבא,32.178298,34.926906,31,7
11070,5432,Levi Eshkol Blvd/HaGil'ad,שד. לוי אשכול/הגלעד,31.747626,34.999031,31,7
10848,5202,Nahal HaKishon Blvd/Shacham Creek,שד.נחל הקישון/נחל שחם,31.711805,34.990483,31,7
7397,60105,Rabbi Akiva/Slonim,רבי עקיבא / סלונים,31.698050,35.123033,31,7
10591,3557,Levi Eshkol Blvd/Yehuda Ben Ze'ev Blvd,שד. לוי אשכול/שד. יהודה בן זאב,31.743353,34.996499,31,6
11878,9949,Ohel Yehoshua/Minhat Yitshak,אהל יהושע/מנחת יצחק,31.795719,35.210073,31,6
7430,60138,Tipat Halav/Baba Sali,טיפת חלב/בבא סאלי,31.693575,35.111564,31,6
36928,65387,Beit Hillel Boulevard/Abaye and Rava Boulevard,שדרות בית הלל/שדרות אביי ורבא,31.935553,35.046439,31,5
7294,60001,Bet Horon Interchange,מחלף בית חורון,31.872495,35.132687,31,5
5696,58103,Ha'Avot/HaNassi Weizmann,האבות/הנשיא וייצמן,32.779549,35.510238,31,5
621,39544,Hermelin College/HaMehkar,מכללת הרמלין/המחקר,32.291133,34.864850,31,5
13354,24068,Tel Aviv Train Station Savidor/Namir Road,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008,31,5
23193,35185,Agriculture Faculty,הפקולטה לחקלאות,31.905694,34.806199,31,4
4659,55240,Country Club/Yitzhak Rabin Avenue,קאנטרי קלאב/שדרות יצחק רבין,32.615535,35.300638,31,4
18549,51236,HaShiv'a/HaHistadrut,השבעה/ההסתדרות,32.967607,35.504622,31,4
25916,11571,Hakalanit/HaNurit,הכלנית/הנורית,31.784433,34.654581,31,4
7516,60237,Kindergarten/Netivot HaMishpat,גן ילדים/נתיבות המשפט,31.927233,35.040124,31,4
22046,34001,Modi'in - East Junction,צומת מודיעין מזרח,31.910515,35.017141,31,4
13337,23051,האדמור מנדבורנא/חזון אי''ש,האדמור מנדבורנא/חזון אי''ש,32.075852,34.833822,31,4
13019,21342,HaRakevet/Bne Brak,הרכבת/בני ברק,32.060522,34.781999,31,3
49329,20753,HaRakevet/Rosh Pina,הרכבת/ראש פינה,32.059633,34.782976,31,3
16092,32148,Herzl/Ya'acobi Boulevard,הרצל/שדרות יעקבי,31.883855,34.816138,31,3
23489,35624,High School Education Center,קרית חינוך תיכון,32.048149,34.965361,31,3
5707,58114,Kfar Hitim Junction,צומת כפר חיטים,32.797319,35.517925,31,3
663,39590,Raban Yohanan Ben Zakay/Shmaya,רבן יוחנן בן זכאי/שמעיה,32.050985,34.948886,31,3
24787,37663,Tsrifin Intersection/Northward,צומת צריפין לצפון,31.969932,34.843347,31,3
25421,38527,ישיבת הר''ן/רבי יהודה הנשיא,ישיבת הר''ן/רבי יהודה הנשיא,32.052090,34.947771,31,3
2071,41188,Abba Hushi/Denya,אבא חושי/דניה,32.769872,35.006868,31,2
22260,34231,Agriculture Faculty,הפקולטה לחקלאות,31.906804,34.805963,31,2
827,39791,G Mall/Weizman,קניון ג'י/וייצמן,32.170317,34.926680,31,2
3915,43053,HaHistadrut/Kiryat Ha'yim Junction,ההסתדרות/צומת קרית חיים,32.818080,35.078286,31,2
13252,22282,HaRav Kahaneman/HaTa'asiya Square,הרב כהנמן/כיכר התעשיה,32.078723,34.841810,31,2
22259,34230,Weizmann Institute,מכון ויצמן,31.904187,34.807378,31,2
50485,37103,Wingate Institute/Road 2 South,מכון וינגייט/כביש 2 לדרום,32.261481,34.838143,31,2
22085,34040,City Market/Herzl Boulevard,שוק עירוני/שדרות הרצל,31.926435,34.875318,31,1
51617,2255,HaMetsil HaYehudi/Ron Nachman,המציל היהודי/רון נחמן,32.103595,35.203172,31,1
27520,15209,Lakhish Blvd/Malkhe Israel Blvd,שד. לכיש/שד. מלכי ישראל,31.618159,34.767113,31,1
21800,33739,Lapid North Junction,צומת לפיד צפון,31.917157,35.028134,31,1
12771,10877,Ma'on/Tapu'ah,מעון/תפוח,31.261837,35.202178,31,1
2563,41694,Olga Junction,צומת אולגה,32.438234,34.891570,31,1
15224,30838,Wingate Institute,מכון וינגייט/כביש 2 לצפון,32.262298,34.838780,31,1
23596,35744,ת. מרכזית ראשל''צ,ת. מרכזית ראשל''צ,31.967621,34.784636,30,14
43698,1323,Zekharya HaNavi/HaAmora'im Blvd,זכריה הנביא/שדרות האמוראים,31.704448,34.976028,30,13
16196,32260,ת.רק''ל שנקר/דרך ז'בוטינסקי,ת.רק''ל שנקר/דרך ז'בוטינסקי,32.092850,34.852891,30,10
274,39187,Ben Tsvi/Greenboim,בן צבי/גרנבוים,32.293898,34.852491,30,9
7378,60086,Rabbi Akiva/Or HaHayim,רבי עקיבא/אור החיים,31.697980,35.123105,30,9
8703,172,Giv'at Sha'ul/Ktav Sofer,גבעת שאול/כתב סופר,31.791222,35.195972,30,8
40885,31424,Kiryat Arye Rail Station/Park & Ride,רכבת קריית אריה/חנה וסע,32.105353,34.863597,30,8
23299,35378,Kiryat Arye Railway Station,ת. רכבת קרית אריה,32.105041,34.863442,30,8
7375,60083,Ribaz/No'am Elimelekh,ריב'ז / נועם אלימלך,31.693927,35.117064,30,8
24217,36553,Geha Interchange/Jabotinsky,מחלף גהה/ז'בוטינסקי,32.092385,34.848695,30,7
24756,37625,Herzl/Yanovsky,הרצל/ינובסקי,31.958395,34.801979,30,7
4671,55256,Ort Yigal Allon/Ma'ale Yits'hak,אורט יגאל אלון/מעלה יצחק,32.708282,35.334618,30,7
3367,42501,Saharov,סחרוב,32.790898,34.958675,30,7
7566,60298,Hefets Hayim/Noda BeYehuda,חפץ חיים/נודע ביהודה,31.934572,35.047074,30,6
2360,41480,Kiryon/Akko Haifa Rd,קריון/ד. עכו חיפה,32.842679,35.089138,30,6
858,39822,תחנה מרכזית כפ''ס/ויצמן,תחנה מרכזית כפ''ס/ויצמן,32.173927,34.914830,30,6
40638,20150,Abu Hatzeira/HaRav Fetaya,אבו חצירא/הרב פתאיה,32.095152,34.830981,30,5
25840,11304,Ben Gurion/Ne'ot Ashkelon,בן גוריון/נאות אשקלון,31.661310,34.576455,30,5
28231,16065,David Ben Gurion BLVD/Eliyahu Nawi,שדרות דוד בן גוריון/דרך אליהו נאוי,31.250470,34.817906,30,5
275,39188,Police/Ben Tsvi,משטרה/בן צבי,32.294922,34.852932,30,5
1141,40144,Hillel Yaffe/Herbert Samuel,הלל יפה/הרברט סמואל,32.437756,34.917382,30,4
25206,38243,Segula Junction North/40 highway,צומת סגולה לצפון/כביש 40,32.102663,34.898345,30,4
24395,37019,Weizmann/Ze'ev Geller,ויצמן/זאב גלר,32.177977,34.897175,30,4
